id,world_port_index_number,main_port_name,wpi_country,Latitude,Longitude,region
34668,32360,PORTMAHOMACK HARBOR,United Kingdom,57.833333,-3.833333,SCOTLAND EAST COAST
34669,32370,HELMSDALE HARBOR,United Kingdom,58.116667,-3.65,SCOTLAND EAST COAST
34670,32380,WICK,United Kingdom,58.433333,-3.083333,SCOTLAND EAST COAST
34671,32410,PIEROWALL,United Kingdom,59.3,-2.983333,ORKNEY ISLANDS
34672,32420,KETTLETOFT,United Kingdom,59.233333,-2.6,ORKNEY ISLANDS
34673,32430,WHITEHALL,United Kingdom,59.15,-2.6,ORKNEY ISLANDS
34674,32440,KIRKWALL,United Kingdom,58.983333,-2.95,ORKNEY ISLANDS
34675,32450,STROMNESS,United Kingdom,58.966667,-3.3,ORKNEY ISLANDS
34676,32460,SOUTH NESS,United Kingdom,58.8,-3.2,ORKNEY ISLANDS
34677,32470,ST MARGARETS HOPE,United Kingdom,58.833333,-2.95,ORKNEY ISLANDS
34678,32480,ST MARYS,United Kingdom,58.9,-2.916667,ORKNEY ISLANDS
34679,32490,LYNESS,United Kingdom,58.833333,-3.2,ORKNEY ISLANDS
34680,32500,SCAPA BAY,United Kingdom,58.95,-2.983333,ORKNEY ISLANDS
34681,32590,SCALLOWAY,United Kingdom,60.133333,-1.283333,SHETLAND ISLANDS
34682,32600,LERWICK,United Kingdom,60.15,-1.15,SHETLAND ISLANDS
34683,32630,SULLOM VOE,United Kingdom,60.45,-1.35,SHETLAND ISLANDS
34684,32680,TVOROYRI,Faroe Islands,61.55,-6.8,FAROE ISLANDS
34685,32690,TORSHAVN,Faroe Islands,62,-6.75,FAROE ISLANDS
34686,32700,KONGSHAVN,Faroe Islands,62.116667,-6.733333,FAROE ISLANDS
34687,32720,VEST MANNA,Faroe Islands,62.15,-7.166667,FAROE ISLANDS
34688,32730,SORVAGUR,Faroe Islands,62.066667,-7.3,FAROE ISLANDS
34689,32740,FUGLAFJORDHUR,Faroe Islands,62.25,-6.8,FAROE ISLANDS
34690,32750,KLAKSVIK,Faroe Islands,62.233333,-6.583333,FAROE ISLANDS
34691,32780,SCRABSTER HARBOR,United Kingdom,58.616667,-3.55,SCOTLAND NORTH COAST
34692,32820,ULLAPOOL,United Kingdom,57.9,-5.15,SCOTLAND WEST COAST
34693,32830,AULTBEA,United Kingdom,57.833333,-5.583333,SCOTLAND WEST COAST
34694,32850,GAIRLOCH,United Kingdom,57.716667,-5.683333,SCOTLAND WEST COAST
34695,32890,PLOCKTON,United Kingdom,57.35,-5.65,SCOTLAND WEST COAST
34696,32900,KYLE OF LOCHALSH,United Kingdom,57.283333,-5.716667,SCOTLAND WEST COAST
34697,32910,KYLEAKIN,United Kingdom,57.266667,-5.733333,SCOTLAND WEST COAST
34698,32920,BROADFORD BAY,United Kingdom,57.25,-5.9,SCOTLAND WEST COAST
34699,32930,PORTREE HARBOR,United Kingdom,57.416667,-6.15,SCOTLAND WEST COAST
34700,32950,UIG,United Kingdom,57.583333,-6.35,SCOTLAND WEST COAST
34701,32955,LOCH MADDY,United Kingdom,57.6,-7.116667,SCOTLAND WEST COAST
34702,32970,DUNVEGAN,United Kingdom,57.433333,-6.583333,SCOTLAND WEST COAST
34703,32980,CASTLE BAY,United Kingdom,56.95,-7.483333,SCOTLAND WEST COAST
34704,32990,LOCHBOISDALE,United Kingdom,57.15,-7.3,SCOTLAND WEST COAST
34705,33020,STORNOWAY HARBOR,United Kingdom,58.183333,-6.366667,SCOTLAND WEST COAST
34706,33030,TARBERT,United Kingdom,57.9,-6.816667,SCOTLAND WEST COAST
34707,33040,VILLAGE BAY,United Kingdom,57.8,-8.566667,SCOTLAND WEST COAST
34708,33060,ISLE ORNSAY,United Kingdom,57.15,-5.8,SCOTLAND WEST COAST
34709,33090,MALLAIG HARBOR,United Kingdom,57,-5.816667,SCOTLAND WEST COAST
34710,33140,TOBERMORY,United Kingdom,56.616667,-6.066667,SCOTLAND WEST COAST
34711,33160,LOCH ALINE,United Kingdom,56.533333,-5.766667,SCOTLAND WEST COAST
34712,33170,CRAIGNURE,United Kingdom,56.466667,-5.7,SCOTLAND WEST COAST
34713,33190,CORPACH,United Kingdom,56.85,-5.116667,SCOTLAND WEST COAST
34714,33200,FORT WILLIAM,United Kingdom,56.816667,-5.116667,SCOTLAND WEST COAST
34715,33230,PORT APPIN,United Kingdom,56.55,-5.4,SCOTLAND WEST COAST
34716,33250,OBAN,United Kingdom,56.416667,-5.466667,SCOTLAND WEST COAST
34717,33280,PORT ELLEN,United Kingdom,55.616667,-6.2,SCOTLAND WEST COAST
34718,33290,CRINAN,United Kingdom,56.083333,-5.566667,SCOTLAND WEST COAST
34719,33300,CAMPBELTOWN,United Kingdom,55.433333,-5.6,SCOTLAND WEST COAST
34720,33310,LAMLASH HARBOR,United Kingdom,55.533333,-5.116667,SCOTLAND WEST COAST
34721,33320,LOCHRANZA,United Kingdom,55.716667,-5.3,SCOTLAND WEST COAST
34722,33330,TARBERT,United Kingdom,55.866667,-5.416667,SCOTLAND WEST COAST
34723,33340,ARDRISHAIG,United Kingdom,56.016667,-5.45,SCOTLAND WEST COAST
34724,33350,INVERARAY,United Kingdom,56.233333,-5.066667,SCOTLAND WEST COAST
34725,33370,ROTHESAY HARBOR,United Kingdom,55.833333,-5.05,SCOTLAND WEST COAST
34726,33380,GOUROCK,United Kingdom,55.966667,-4.8,SCOTLAND WEST COAST
34727,33390,GREENOCK,United Kingdom,55.95,-4.75,SCOTLAND WEST COAST
34728,33405,FINNART OIL TERMINAL,United Kingdom,56.116667,-4.833333,SCOTLAND WEST COAST
34729,33430,HELENSBURGH,United Kingdom,56,-4.733333,SCOTLAND WEST COAST
34730,33450,BOWLING,United Kingdom,55.933333,-4.483333,SCOTLAND WEST COAST
34731,33460,OLD KILPATRICK,United Kingdom,55.916667,-4.45,SCOTLAND WEST COAST
34732,33470,ROTHESAY DOCK,United Kingdom,55.9,-4.4,SCOTLAND WEST COAST
34733,33480,RENFREW,United Kingdom,55.883333,-4.383333,SCOTLAND WEST COAST
34734,33490,GLASGOW,United Kingdom,55.866667,-4.283333,SCOTLAND WEST COAST
34735,33500,LARGS,United Kingdom,55.8,-4.866667,SCOTLAND WEST COAST
34736,33515,HUNTERSTON,United Kingdom,55.75,-4.883333,SCOTLAND WEST COAST
34737,33520,MILLPORT,United Kingdom,55.75,-4.916667,SCOTLAND WEST COAST
34738,33530,ARDROSSAN,United Kingdom,55.65,-4.816667,SCOTLAND WEST COAST
34739,33540,IRVINE HARBOR,United Kingdom,55.6,-4.7,SCOTLAND WEST COAST
34740,33550,TROON,United Kingdom,55.55,-4.683333,SCOTLAND WEST COAST
34741,33560,AYR,United Kingdom,55.466667,-4.633333,SCOTLAND WEST COAST
34742,33570,STRANRAER,United Kingdom,54.9,-5.033333,SCOTLAND WEST COAST
34743,33575,CAIRN RYAN,United Kingdom,54.966667,-5.016667,SCOTLAND WEST COAST
34744,33590,PEEL,United Kingdom,54.233333,-4.7,ISLE OF MAN
34745,33600,PORT ERIN,United Kingdom,54.083333,-4.766667,ISLE OF MAN
34746,33610,DOUGLAS,United Kingdom,54.15,-4.466667,ISLE OF MAN
34747,33620,RAMSEY,United Kingdom,54.316667,-4.366667,ISLE OF MAN
34748,33690,ARDGLASS,United Kingdom,54.266667,-5.616667,NORTHERN IRELAND
34749,33700,STRANGFORD,United Kingdom,54.366667,-5.55,NORTHERN IRELAND
34750,33770,BELFAST,United Kingdom,54.616667,-5.9,NORTHERN IRELAND
34751,33790,LARNE,United Kingdom,54.85,-5.8,NORTHERN IRELAND
34752,33810,PORTRUSH,United Kingdom,55.216667,-6.666667,NORTHERN IRELAND
34753,33820,COLERAINE,United Kingdom,55.133333,-6.666667,NORTHERN IRELAND
34754,33830,LONDONDERRY,United Kingdom,55,-7.316667,NORTHERN IRELAND
34755,33880,RATHMULLAN,Ireland,55.1,-7.533333,IRELAND
34756,33930,KILLEYBEGS,Ireland,54.633333,-8.45,IRELAND
34757,33940,DONEGAL,Ireland,54.65,-8.116667,IRELAND
34758,33950,SLIGO,Ireland,54.266667,-8.466667,IRELAND
34759,33960,BALLINA,Ireland,54.116667,-9.166667,IRELAND
34760,33980,BLACKSOD POINT,Ireland,54.1,-10.066667,IRELAND
34761,34020,WESTPORT,Ireland,53.8,-9.533333,IRELAND
34762,34030,CLIFDEN,Ireland,53.483333,-10.016667,IRELAND
34763,34060,GALWAY,Ireland,53.266667,-9.05,IRELAND
34764,34110,LIMERICK,Ireland,52.666667,-8.633333,IRELAND
34765,34130,FOYNES,Ireland,52.616667,-9.116667,IRELAND
34766,34150,TARBERT,Ireland,52.566667,-9.366667,IRELAND
34767,34160,FENIT,Ireland,52.266667,-9.866667,IRELAND
34768,34180,VENTRY,Ireland,52.116667,-10.333333,IRELAND
34769,34210,VALENCIA HARBOR,Ireland,51.933333,-10.283333,IRELAND
34770,34250,GLENGARIFF,Ireland,51.7,-9.533333,IRELAND
34771,34260,BANTRY,Ireland,51.683333,-9.45,IRELAND
34772,34270,CROOKHAVEN,Ireland,51.466667,-9.7,IRELAND
34773,34280,SKULL,Ireland,51.516667,-9.533333,IRELAND
34774,34300,BALTIMORE,Ireland,51.483333,-9.383333,IRELAND
34775,34310,GLANDORE,Ireland,51.55,-9.116667,IRELAND
34776,34340,KINSALE,Ireland,51.7,-8.516667,IRELAND
34777,34350,COBH,Ireland,51.85,-8.3,IRELAND
34778,34360,CORK,Ireland,51.85,-8.266667,IRELAND
34779,34400,WATERFORD,Ireland,52.133333,-6.95,IRELAND
34780,34420,ROSSLARE,Ireland,52.25,-6.333333,IRELAND
34781,34440,ARKLOW,Ireland,52.8,-6.15,IRELAND
34782,34450,WICKLOW,Ireland,52.983333,-6.033333,IRELAND
34783,34470,DUN LAOGHAIRE,Ireland,53.3,-6.133333,IRELAND
34784,34480,DUBLIN,Ireland,53.35,-6.25,IRELAND
34785,34540,DROGHEDA,Ireland,53.716667,-6.35,IRELAND
34786,34550,DUNDALK,Ireland,54,-6.4,IRELAND
34787,34560,GREENORE,Ireland,54.033333,-6.133333,IRELAND
34788,34570,CARLINGFORD,Ireland,54.05,-6.183333,IRELAND
34789,34590,SILLOTH,United Kingdom,54.866667,-3.4,ENGLAND WEST COAST
34790,34600,MARYPORT,United Kingdom,54.716667,-3.5,ENGLAND WEST COAST
34791,34610,WORKINGTON,United Kingdom,54.65,-3.566667,ENGLAND WEST COAST
34792,34620,WHITEHAVEN,United Kingdom,54.55,-3.6,ENGLAND WEST COAST
34793,34630,BARROW IN FURNESS,United Kingdom,54.116667,-3.233333,ENGLAND WEST COAST
34794,34640,HEYSHAM,United Kingdom,54.033333,-2.916667,ENGLAND WEST COAST
34795,34660,FLEETWOOD,United Kingdom,53.916667,-3.016667,ENGLAND WEST COAST
34796,34690,LIVERPOOL,United Kingdom,53.416667,-3,ENGLAND WEST COAST
34797,34700,MANCHESTER,United Kingdom,53.483333,-2.233333,ENGLAND WEST COAST
34798,34720,RHYL,United Kingdom,53.316667,-3.483333,WALES
34799,34730,BANGOR,United Kingdom,53.233333,-4.116667,WALES
34800,34740,PORT DINORWIC,United Kingdom,53.183333,-4.2,WALES
34801,34750,BEAUMARIS,United Kingdom,53.266667,-4.083333,WALES
34802,34760,AMLWCH,United Kingdom,53.416667,-4.333333,WALES
34803,34770,HOLYHEAD,United Kingdom,53.316667,-4.633333,WALES
34804,34780,CAERNARVON,United Kingdom,53.15,-4.266667,WALES
34805,34800,PWLLHELI,United Kingdom,52.883333,-4.4,WALES
34806,34810,PORTHMADOG,United Kingdom,52.916667,-4.133333,WALES
34807,34820,BARMOUTH,United Kingdom,52.716667,-4.05,WALES
34808,34830,ABERDOVEY,United Kingdom,52.516667,-4.05,WALES
34809,34840,ABERYSSTWYTH,United Kingdom,52.416667,-4.083333,WALES
34810,34850,FISHGUARD,United Kingdom,52.016667,-4.983333,WALES
34811,34880,MILFORD HAVEN,United Kingdom,51.716667,-5.033333,WALES
34812,34950,SWANSEA,United Kingdom,51.616667,-3.95,WALES
34813,34970,NEATH,United Kingdom,51.566667,-3.8,WALES
34814,34980,PORT TALBOT,United Kingdom,51.583333,-3.816667,WALES
34815,34990,BARRY,United Kingdom,51.4,-3.266667,WALES
34816,35000,PENARTH,United Kingdom,51.433333,-3.166667,WALES
34817,35010,CARDIFF,United Kingdom,51.45,-3.166667,WALES
34818,35015,NEWPORT,United Kingdom,51.55,-2.983333,WALES
34819,35038,LYDNEY,United Kingdom,51.716667,-2.5,ENGLAND SW COAST
34820,35040,SHARPNESS,United Kingdom,51.716667,-2.483333,ENGLAND SW COAST
34821,35060,AVONMOUTH,United Kingdom,51.5,-2.716667,ENGLAND SW COAST
34822,35070,BRISTOL,United Kingdom,51.466667,-2.533333,ENGLAND SW COAST
34823,35080,PORTISHEAD,United Kingdom,51.5,-2.75,ENGLAND SW COAST
34824,35081,WESTON SUPER MARE,United Kingdom,51.35,-2.983333,ENGLAND SW COAST
34825,35090,BURNHAM ON SEA,United Kingdom,51.233333,-3,ENGLAND SW COAST
34826,35100,BRIDGWATER,United Kingdom,51.133333,-3,ENGLAND SW COAST
34827,35110,WATCHET HARBOR,United Kingdom,51.183333,-3.333333,ENGLAND SW COAST
34828,35120,MINEHEAD HARBOR,United Kingdom,51.2,-3.466667,ENGLAND SW COAST
34829,35130,ILFRACOMBE,United Kingdom,51.216667,-4.116667,ENGLAND SW COAST
34830,35150,BIDEFORD,United Kingdom,51.016667,-4.2,ENGLAND SW COAST
34831,35160,CLOVELLY,United Kingdom,51,-4.4,ENGLAND SW COAST
34832,35170,PADSTOW,United Kingdom,50.55,-4.933333,ENGLAND SW COAST
34833,35180,NEWQUAY,United Kingdom,50.416667,-5.083333,ENGLAND SW COAST
34834,35200,HAYLE,United Kingdom,50.183333,-5.416667,ENGLAND SW COAST
34835,35210,ST IVES,United Kingdom,50.216667,-5.466667,ENGLAND SW COAST
34836,35230,HUGH TOWN,United Kingdom,49.916667,-6.316667,ENGLAND SOUTH COAST
34837,35240,NEWLYN,United Kingdom,50.1,-5.55,ENGLAND SOUTH COAST
34838,35250,PENZANCE,United Kingdom,50.116667,-5.533333,ENGLAND SOUTH COAST
34839,35270,PORTHLEVEN,United Kingdom,50.083333,-5.316667,ENGLAND SOUTH COAST
34840,35280,COVERACK,United Kingdom,50.016667,-5.1,ENGLAND SOUTH COAST
34841,35290,FALMOUTH,United Kingdom,50.15,-5.316667,ENGLAND SOUTH COAST
34842,35300,MEVAGISSEY HARBOR,United Kingdom,50.266667,-4.783333,ENGLAND SOUTH COAST
34843,35320,CHARLESTOWN HARBOR,United Kingdom,50.333333,-4.75,ENGLAND SOUTH COAST
34844,35330,PAR,United Kingdom,50.35,-4.7,ENGLAND SOUTH COAST
34845,35340,FOWEY,United Kingdom,50.333333,-4.633333,ENGLAND SOUTH COAST
34846,35360,LOOE HARBOR,United Kingdom,50.35,-4.45,ENGLAND SOUTH COAST
34847,35370,PLYMOUTH,United Kingdom,50.333333,-4.166667,ENGLAND SOUTH COAST
34848,35380,SALCOMBE HARBOR,United Kingdom,50.233333,-3.766667,ENGLAND SOUTH COAST
34849,35390,DARTMOUTH HARBOR,United Kingdom,50.35,-3.583333,ENGLAND SOUTH COAST
34850,35400,BRIXHAM HARBOR,United Kingdom,50.4,-3.516667,ENGLAND SOUTH COAST
34851,35410,TORQUAY,United Kingdom,50.466667,-3.533333,ENGLAND SOUTH COAST
34852,35415,TEIGNMOUTH HARBOR,United Kingdom,50.55,-3.5,ENGLAND SOUTH COAST
34853,35420,EXMOUTH HARBOR,United Kingdom,50.616667,-3.416667,ENGLAND SOUTH COAST
34854,35430,LYME REGIS,United Kingdom,50.716667,-2.933333,ENGLAND SOUTH COAST
34855,35440,BRIDPORT,United Kingdom,50.716667,-2.766667,ENGLAND SOUTH COAST
34856,35450,PORTLAND HARBOR,United Kingdom,50.583333,-2.433333,ENGLAND SOUTH COAST
34857,35460,WEYMOUTH HARBOR,United Kingdom,50.616667,-2.45,ENGLAND SOUTH COAST
34858,35480,POOLE HARBOR,United Kingdom,50.683333,-1.95,ENGLAND SOUTH COAST
34859,35550,COWES HARBOR,United Kingdom,50.766667,-1.3,ENGLAND SOUTH COAST
34860,35560,YARMOUTH HARBOR,United Kingdom,50.7,-1.5,ENGLAND SOUTH COAST
34861,35580,SOUTHAMPTON,United Kingdom,50.9,-1.4,ENGLAND SOUTH COAST
34862,35590,FAWLEY,United Kingdom,50.816667,-1.333333,ENGLAND SOUTH COAST
34863,35600,PORTSMOUTH HARBOR,United Kingdom,50.8,-1.1,ENGLAND SOUTH COAST
34864,35610,LITTLEHAMPTON,United Kingdom,50.783333,-0.533333,ENGLAND SOUTH COAST
34865,35630,SHOREHAM HARBOR,United Kingdom,50.833333,-0.25,ENGLAND SOUTH COAST
34866,35640,BRIGHTON,United Kingdom,50.816667,-0.116667,ENGLAND SOUTH COAST
34867,35650,NEWHAVEN,United Kingdom,50.783333,0.05,ENGLAND SOUTH COAST
34868,35690,RYE,United Kingdom,50.95,0.733333,ENGLAND SOUTH COAST
34869,35700,FOLKESTONE HARBOR,United Kingdom,51.083333,1.2,ENGLAND SOUTH COAST
34870,35710,DOVER HARBOR,United Kingdom,51.116667,1.333333,ENGLAND SOUTH COAST
34871,35715,RAMSGATE,United Kingdom,51.333333,1.416667,ENGLAND SOUTH COAST
34872,35730,DUNKERQUE,France,51.05,2.35,FRANCE NW COAST
34873,35740,GRAVELINES,France,51,2.116667,FRANCE NW COAST
34874,35750,CALAIS,France,50.966667,1.85,FRANCE NW COAST
34875,35760,BOULOGNE,France,50.733333,1.6,FRANCE NW COAST
34876,35790,ST VALERY SUR SOMME,France,50.183333,1.616667,FRANCE NW COAST
34877,35800,LE TREPORT,France,50.066667,1.366667,FRANCE NW COAST
34878,35810,DIEPPE,France,49.933333,1.083333,FRANCE NW COAST
34879,35820,ST VALERY EN CAUX,France,49.866667,0.716667,FRANCE NW COAST
34880,35830,FECAMP,France,49.766667,0.366667,FRANCE NW COAST
34881,35835,PORT DU HAVRE'ANTIFER,France,49.65,0.15,FRANCE NW COAST
34882,35840,LE HAVRE,France,49.483333,0.116667,FRANCE NW COAST
34883,35850,ROUEN,France,49.45,1.1,FRANCE NW COAST
34884,35860,HONFLEUR,France,49.416667,0.216667,FRANCE NW COAST
34885,35870,TROUVILLE DEAUVILLE,France,49.366667,0.083333,FRANCE NW COAST
34886,35880,CAEN,France,49.183333,-0.35,FRANCE NW COAST
34887,35885,OUISTREHAM,France,49.283333,-0.25,FRANCE NW COAST
34888,35890,COURSEULLES SUR MER,France,49.333333,-0.466667,FRANCE NW COAST
34889,35900,PORT EN BESSIN,France,49.35,-0.75,FRANCE NW COAST
34890,35910,ISIGNY,France,49.316667,-1.1,FRANCE NW COAST
34891,35920,CARENTAN,France,49.3,-1.233333,FRANCE NW COAST
34892,35940,BARFLEUR,France,49.666667,-1.266667,FRANCE NW COAST
34893,35950,CHERBOURG,France,49.65,-1.633333,FRANCE NW COAST
34894,35980,ALDERNEY,United Kingdom,49.733333,-2.2,CHANNEL ISLANDS
34895,35990,ST SAMPSON HARBOR,United Kingdom,49.483333,-2.516667,CHANNEL ISLANDS
34896,36000,ST PETER PORT,United Kingdom,49.45,-2.533333,CHANNEL ISLANDS
34897,36030,GOREY,United Kingdom,49.2,-2.016667,CHANNEL ISLANDS
34898,36040,ST HELIER HARBOR,United Kingdom,49.183333,-2.116667,CHANNEL ISLANDS
34899,36050,ST AUBIN HARBOR,United Kingdom,49.183333,-2.1,CHANNEL ISLANDS
34900,36110,GRANVILLE,France,48.833333,-1.6,FRANCE NW COAST CONT
34901,36130,ST MALO,France,48.65,-2.016667,FRANCE NW COAST CONT
34902,36220,LE LEGUE,France,48.533333,-2.75,FRANCE NW COAST CONT
34903,36230,BINIC,France,48.6,-2.816667,FRANCE NW COAST CONT
34904,36240,PORTRIEUX ST QUAY,France,48.65,-2.833333,FRANCE NW COAST CONT
34905,36260,PAIMPOL,France,48.783333,-3.05,FRANCE NW COAST CONT
34906,36280,LEZARDRIEUX,France,48.783333,-3.1,FRANCE NW COAST CONT
34907,36290,PONTRIEUX,France,48.7,-3.15,FRANCE NW COAST CONT
34908,36300,TREGUIER,France,48.783333,-3.233333,FRANCE NW COAST CONT
34909,36320,LANNION,France,48.733333,-3.466667,FRANCE NW COAST CONT
34910,36340,LOCQUIREC,France,48.7,-3.65,FRANCE NW COAST CONT
34911,36360,MORLAIX,France,48.583333,-3.833333,FRANCE NW COAST CONT
34912,36370,ROSCOFF,France,48.733333,-3.983333,FRANCE NW COAST CONT
34913,36460,BREST,France,48.383333,-4.5,FRANCE WEST COAST
34914,36540,DOUARNENEZ,France,48.1,-4.316667,FRANCE WEST COAST
34915,36550,AUPIERNE,France,48.016667,-4.533333,FRANCE WEST COAST
34916,36600,BENODET,France,47.883333,-4.116667,FRANCE WEST COAST
34917,36620,CONCARNEAU,France,47.866667,-3.916667,FRANCE WEST COAST
34918,36680,LORIENT,France,47.75,-3.35,FRANCE WEST COAST
34919,36690,PORT MARIA,France,47.483333,-3.133333,FRANCE WEST COAST
34920,36710,LE PALAIS,France,47.35,-3.15,FRANCE WEST COAST
34921,36750,PORT NAVALO,France,47.55,-2.916667,FRANCE WEST COAST
34922,36770,VANNES,France,47.65,-2.75,FRANCE WEST COAST
34923,36790,ROCHE BERNARD,France,47.516667,-2.3,FRANCE WEST COAST
34924,36830,LE CROISIC,France,47.3,-2.516667,FRANCE WEST COAST
34925,36850,ST NAZAIRE,France,47.283333,-2.2,FRANCE WEST COAST
34926,36860,DONGES,France,47.3,-2.066667,FRANCE WEST COAST
34927,36900,NANTES,France,47.2,-1.566667,FRANCE WEST COAST
34928,36910,PORNIC,France,47.116667,-2.1,FRANCE WEST COAST
34929,36920,L HERBAUDIERE,France,47.016667,-2.3,FRANCE WEST COAST
34930,36930,NOIRMOUTIER,France,47,-2.25,FRANCE WEST COAST
34931,36940,PORT JOINVILLE,France,46.733333,-2.35,FRANCE WEST COAST
34932,36960,LES SABLES DOLONNE,France,46.5,-1.8,FRANCE WEST COAST
34933,36980,ST MARTIN,France,46.2,-1.366667,FRANCE WEST COAST
34934,37000,LA PALLICE,France,46.166667,-1.216667,FRANCE WEST COAST
34935,37010,LA ROCHELLE,France,46.15,-1.15,FRANCE WEST COAST
34936,37040,ROCHEFORT,France,45.933333,-0.95,FRANCE WEST COAST
34937,37050,TONNAY CHARENTE,France,45.933333,-0.9,FRANCE WEST COAST
34938,37070,LE CHATEAU,France,45.883333,-1.183333,FRANCE WEST COAST
34939,37090,LA COTINIERE,France,45.916667,-1.333333,FRANCE WEST COAST
34940,37120,LE VERDON,France,45.55,-1.05,FRANCE WEST COAST
34941,37150,PAUILLAC,France,45.2,-0.75,FRANCE WEST COAST
34942,37160,BLAYE,France,45.133333,-0.666667,FRANCE WEST COAST
34943,37170,AMBES,France,45.016667,-0.533333,FRANCE WEST COAST
34944,37190,BORDEAUX,France,44.85,-0.566667,FRANCE WEST COAST
34945,37200,ARCACHON,France,44.666667,-1.166667,FRANCE WEST COAST
34946,37210,CAPBRETON,France,43.65,-1.416667,FRANCE WEST COAST
34947,37230,BAYONNE,France,43.5,-1.466667,FRANCE WEST COAST
34948,37250,ST JEAN DE LUZ,France,43.4,-1.666667,FRANCE WEST COAST
34949,37290,PASAJES,Spain,43.333333,-1.933333,SPAIN N COAST
34950,37300,SAN SEBASTIAN,Spain,43.316667,-1.983333,SPAIN N COAST
34951,37310,GUETARIA,Spain,43.316667,-2.2,SPAIN N COAST
34952,37320,ZUMAYA,Spain,43.3,-2.25,SPAIN N COAST
34953,37330,ONDARROA,Spain,43.333333,-2.433333,SPAIN N COAST
34954,37340,LEQUEITIO,Spain,43.366667,-2.5,SPAIN N COAST
34955,37350,BERMEO,Spain,43.416667,-2.716667,SPAIN N COAST
34956,37400,BILBAO,Spain,43.266667,-2.95,SPAIN N COAST
34957,37410,CASTRO URDIALES,Spain,43.383333,-3.216667,SPAIN N COAST
34958,37430,SANTONA,Spain,43.433333,-3.45,SPAIN N COAST
34959,37470,SANTANDER,Spain,43.466667,-3.783333,SPAIN N COAST
34960,37530,RIBADESELLA,Spain,43.466667,-5.066667,SPAIN N COAST
34961,37560,GIJON,Spain,43.55,-5.666667,SPAIN N COAST
34962,37600,AVILES,Spain,43.6,-5.933333,SPAIN N COAST
34963,37670,RIBADEO,Spain,43.533333,-7.033333,SPAIN N COAST
34964,37690,SAN CIPRIAN,Spain,43.7,-7.433333,SPAIN N COAST
34965,37740,EL FERROL DEL CAUDILLO,Spain,43.483333,-8.233333,SPAIN N COAST
34966,37770,LA CORUNA,Spain,43.366667,-8.4,SPAIN N COAST
34967,37800,MUROS,Spain,42.783333,-9.05,SPAIN N COAST
34968,37830,VILLAGARCIA,Spain,42.6,-8.766667,SPAIN N COAST
34969,37860,MARIN,Spain,42.4,-8.7,SPAIN N COAST
34970,37870,ENSEIVADA DE ALDAN,Spain,42.3,-8.833333,SPAIN N COAST
34971,37900,VIGO,Spain,42.233333,-8.716667,SPAIN N COAST
34972,37940,VIANA DO CASTELO,Portugal,41.683333,-8.833333,PORTUGAL
34973,37950,PORTO DE LEIXOES,Portugal,41.183333,-8.7,PORTUGAL
34974,37960,OPORTO,Portugal,41.15,-8.6,PORTUGAL
34975,37970,AVEIRO,Portugal,40.65,-8.65,PORTUGAL
34976,37980,FIGUEIRA DA FOZ,Portugal,40.15,-8.85,PORTUGAL
34977,37990,LISBOA,Portugal,38.7,-9.166667,PORTUGAL
34978,38000,SETUBAL,Portugal,38.516667,-8.9,PORTUGAL
34979,38005,PORTO DE SINES,Portugal,37.95,-8.866667,PORTUGAL
34980,38030,FARO,Portugal,37.033333,-7.933333,PORTUGAL
34981,38050,VILA REAL DE S ANTONIO,Portugal,37.183333,-7.4,PORTUGAL
34982,38065,VILA NOVA,Portugal,39.7,-31.116667,ACORES
34983,38070,SANTA CRUZ,Portugal,39.45,-31.133333,ACORES
34984,38075,LAJES DAS FLORES,Portugal,39.383333,-31.166667,ACORES
34985,38080,HORTA,Portugal,38.533333,-28.633333,ACORES
34986,38081,MADALENA PICO,Portugal,38.533333,-28.533333,ACORES
34987,38082,SAO MATUES PICO,Portugal,38.416667,-28.45,ACORES
34988,38083,LAJES DO PICO,Portugal,38.4,-28.266667,ACORES
34989,38085,SANTA CRUZ,Portugal,39.083333,-28,ACORES
34990,38087,VELAS SAO JORGE,Portugal,38.666667,-28.2,ACORES
34991,38088,CALHETA SAO JORGE,Portugal,38.366667,-28.033333,ACORES
34992,38090,ANGRA DO HEROISMO,Portugal,38.65,-27.216667,ACORES
34993,38092,SAO SEBASTIAO TERCEIRA,Portugal,38.416667,-27.066667,ACORES
34994,38095,PRAIA DE VITORIA,Portugal,38.716667,-27.05,ACORES
34995,38098,MOSTEIROS SAO MIGUEL,Portugal,37.366667,-25.483333,ACORES
34996,38100,PONTA DELGADA,Portugal,37.733333,-25.666667,ACORES
34997,38102,LAGOA SAO MIGUEL,Portugal,37.3,-25.35,ACORES
34998,38105,VILA FRANCO DO CAMPO,Portugal,37.7,-25.433333,ACORES
34999,38110,VILA DO PORTO,Portugal,36.933333,-25.15,ACORES
35000,38130,FUNCHAL,Portugal,32.633333,-16.916667,ARQUIPELAGO DA MADEIRA
35001,38131,PUERTO SANTO,Portugal,33.05,-16.333333,ARQUIPELAGO DA MADEIRA
35002,38150,SANTA CRUZ DE LA PALMA,Spain,28.666667,-17.75,ISLAS CANARIAS
35003,38160,SANTA CRUZ DE TENERIFE,Spain,28.466667,-16.233333,ISLAS CANARIAS
35004,38170,LAS PALMAS,Spain,28.15,-15.416667,ISLAS CANARIAS
